@RELATION Mood

@ATTRIBUTE attackstartendtimes_std REAL
@ATTRIBUTE attackstartendtimes_mean REAL
@ATTRIBUTE logattacktime_std REAL
@ATTRIBUTE logattacktime_mean REAL
@ATTRIBUTE rms_std REAL
@ATTRIBUTE rms_mean REAL
@ATTRIBUTE spectralcentroid_std REAL
@ATTRIBUTE spectralcentroid_mean REAL
@ATTRIBUTE spectralcrest_std REAL
@ATTRIBUTE spectralcrest_mean REAL
@ATTRIBUTE spectralflatness_std REAL
@ATTRIBUTE spectralflatness_mean REAL
@ATTRIBUTE spectralflux_std REAL
@ATTRIBUTE spectralflux_mean REAL
@ATTRIBUTE spectralkurtosis_std REAL
@ATTRIBUTE spectralkurtosis_mean REAL
@ATTRIBUTE spectralrolloff_std REAL
@ATTRIBUTE spectralrolloff_mean REAL
@ATTRIBUTE spectralskewness_std REAL
@ATTRIBUTE spectralskewness_mean REAL
@ATTRIBUTE spectralspread_std REAL
@ATTRIBUTE spectralspread_mean REAL
@ATTRIBUTE temporalcentroid_std REAL
@ATTRIBUTE temporalcentroid_mean REAL
@ATTRIBUTE zerocrossingrate_std REAL
@ATTRIBUTE zerocrossingrate_mean REAL
@ATTRIBUTE mood {aggressive, sad, happy}

@DATA
0.0789503434551,0.200977478107,0.0789503434551,0.200977478107,0.0789503434551,0.200977478107,0.0789503434551,0.200977478107,0.0789503434551,0.200977478107,0.0789503434551,0.200977478107,0.0789503434551,0.200977478107,0.0789503434551,0.200977478107,0.0789503434551,0.200977478107,0.0789503434551,0.200977478107,0.0789503434551,0.200977478107,0.0789503434551,0.200977478107,0.0789503434551,0.200977478107,aggressive
0.0613625871904,0.183429248839,0.0613625871904,0.183429248839,0.0613625871904,0.183429248839,0.0613625871904,0.183429248839,0.0613625871904,0.183429248839,0.0613625871904,0.183429248839,0.0613625871904,0.183429248839,0.0613625871904,0.183429248839,0.0613625871904,0.183429248839,0.0613625871904,0.183429248839,0.0613625871904,0.183429248839,0.0613625871904,0.183429248839,0.0613625871904,0.183429248839,aggressive
0.0409616124938,0.0760696833591,0.0409616124938,0.0760696833591,0.0409616124938,0.0760696833591,0.0409616124938,0.0760696833591,0.0409616124938,0.0760696833591,0.0409616124938,0.0760696833591,0.0409616124938,0.0760696833591,0.0409616124938,0.0760696833591,0.0409616124938,0.0760696833591,0.0409616124938,0.0760696833591,0.0409616124938,0.0760696833591,0.0409616124938,0.0760696833591,0.0409616124938,0.0760696833591,aggressive
0.027209754266,0.0818524017652,0.027209754266,0.0818524017652,0.027209754266,0.0818524017652,0.027209754266,0.0818524017652,0.027209754266,0.0818524017652,0.027209754266,0.0818524017652,0.027209754266,0.0818524017652,0.027209754266,0.0818524017652,0.027209754266,0.0818524017652,0.027209754266,0.0818524017652,0.027209754266,0.0818524017652,0.027209754266,0.0818524017652,0.027209754266,0.0818524017652,aggressive
0.0659782241674,0.239386139525,0.0659782241674,0.239386139525,0.0659782241674,0.239386139525,0.0659782241674,0.239386139525,0.0659782241674,0.239386139525,0.0659782241674,0.239386139525,0.0659782241674,0.239386139525,0.0659782241674,0.239386139525,0.0659782241674,0.239386139525,0.0659782241674,0.239386139525,0.0659782241674,0.239386139525,0.0659782241674,0.239386139525,0.0659782241674,0.239386139525,aggressive
0.0419818658218,0.0847866994733,0.0419818658218,0.0847866994733,0.0419818658218,0.0847866994733,0.0419818658218,0.0847866994733,0.0419818658218,0.0847866994733,0.0419818658218,0.0847866994733,0.0419818658218,0.0847866994733,0.0419818658218,0.0847866994733,0.0419818658218,0.0847866994733,0.0419818658218,0.0847866994733,0.0419818658218,0.0847866994733,0.0419818658218,0.0847866994733,0.0419818658218,0.0847866994733,aggressive
0.0789514072381,0.282081364783,0.0789514072381,0.282081364783,0.0789514072381,0.282081364783,0.0789514072381,0.282081364783,0.0789514072381,0.282081364783,0.0789514072381,0.282081364783,0.0789514072381,0.282081364783,0.0789514072381,0.282081364783,0.0789514072381,0.282081364783,0.0789514072381,0.282081364783,0.0789514072381,0.282081364783,0.0789514072381,0.282081364783,0.0789514072381,0.282081364783,aggressive
0.0635050584441,0.141181985661,0.0635050584441,0.141181985661,0.0635050584441,0.141181985661,0.0635050584441,0.141181985661,0.0635050584441,0.141181985661,0.0635050584441,0.141181985661,0.0635050584441,0.141181985661,0.0635050584441,0.141181985661,0.0635050584441,0.141181985661,0.0635050584441,0.141181985661,0.0635050584441,0.141181985661,0.0635050584441,0.141181985661,0.0635050584441,0.141181985661,aggressive
0.0244206344932,0.195229791574,0.0244206344932,0.195229791574,0.0244206344932,0.195229791574,0.0244206344932,0.195229791574,0.0244206344932,0.195229791574,0.0244206344932,0.195229791574,0.0244206344932,0.195229791574,0.0244206344932,0.195229791574,0.0244206344932,0.195229791574,0.0244206344932,0.195229791574,0.0244206344932,0.195229791574,0.0244206344932,0.195229791574,0.0244206344932,0.195229791574,aggressive
0.166584236351,0.27017090233,0.166584236351,0.27017090233,0.166584236351,0.27017090233,0.166584236351,0.27017090233,0.166584236351,0.27017090233,0.166584236351,0.27017090233,0.166584236351,0.27017090233,0.166584236351,0.27017090233,0.166584236351,0.27017090233,0.166584236351,0.27017090233,0.166584236351,0.27017090233,0.166584236351,0.27017090233,0.166584236351,0.27017090233,aggressive
0.102831376063,0.18387280178,0.102831376063,0.18387280178,0.102831376063,0.18387280178,0.102831376063,0.18387280178,0.102831376063,0.18387280178,0.102831376063,0.18387280178,0.102831376063,0.18387280178,0.102831376063,0.18387280178,0.102831376063,0.18387280178,0.102831376063,0.18387280178,0.102831376063,0.18387280178,0.102831376063,0.18387280178,0.102831376063,0.18387280178,aggressive
0.12998830843,0.202966796714,0.12998830843,0.202966796714,0.12998830843,0.202966796714,0.12998830843,0.202966796714,0.12998830843,0.202966796714,0.12998830843,0.202966796714,0.12998830843,0.202966796714,0.12998830843,0.202966796714,0.12998830843,0.202966796714,0.12998830843,0.202966796714,0.12998830843,0.202966796714,0.12998830843,0.202966796714,0.12998830843,0.202966796714,aggressive
0.127547785412,0.237822766642,0.127547785412,0.237822766642,0.127547785412,0.237822766642,0.127547785412,0.237822766642,0.127547785412,0.237822766642,0.127547785412,0.237822766642,0.127547785412,0.237822766642,0.127547785412,0.237822766642,0.127547785412,0.237822766642,0.127547785412,0.237822766642,0.127547785412,0.237822766642,0.127547785412,0.237822766642,0.127547785412,0.237822766642,aggressive
0.0888916235453,0.189338133307,0.0888916235453,0.189338133307,0.0888916235453,0.189338133307,0.0888916235453,0.189338133307,0.0888916235453,0.189338133307,0.0888916235453,0.189338133307,0.0888916235453,0.189338133307,0.0888916235453,0.189338133307,0.0888916235453,0.189338133307,0.0888916235453,0.189338133307,0.0888916235453,0.189338133307,0.0888916235453,0.189338133307,0.0888916235453,0.189338133307,aggressive
0.0624393355009,0.145281339261,0.0624393355009,0.145281339261,0.0624393355009,0.145281339261,0.0624393355009,0.145281339261,0.0624393355009,0.145281339261,0.0624393355009,0.145281339261,0.0624393355009,0.145281339261,0.0624393355009,0.145281339261,0.0624393355009,0.145281339261,0.0624393355009,0.145281339261,0.0624393355009,0.145281339261,0.0624393355009,0.145281339261,0.0624393355009,0.145281339261,aggressive
0.0598063517159,0.193603144854,0.0598063517159,0.193603144854,0.0598063517159,0.193603144854,0.0598063517159,0.193603144854,0.0598063517159,0.193603144854,0.0598063517159,0.193603144854,0.0598063517159,0.193603144854,0.0598063517159,0.193603144854,0.0598063517159,0.193603144854,0.0598063517159,0.193603144854,0.0598063517159,0.193603144854,0.0598063517159,0.193603144854,0.0598063517159,0.193603144854,aggressive
0.1078436517,0.258819934524,0.1078436517,0.258819934524,0.1078436517,0.258819934524,0.1078436517,0.258819934524,0.1078436517,0.258819934524,0.1078436517,0.258819934524,0.1078436517,0.258819934524,0.1078436517,0.258819934524,0.1078436517,0.258819934524,0.1078436517,0.258819934524,0.1078436517,0.258819934524,0.1078436517,0.258819934524,0.1078436517,0.258819934524,aggressive
0.0908558257102,0.220026545438,0.0908558257102,0.220026545438,0.0908558257102,0.220026545438,0.0908558257102,0.220026545438,0.0908558257102,0.220026545438,0.0908558257102,0.220026545438,0.0908558257102,0.220026545438,0.0908558257102,0.220026545438,0.0908558257102,0.220026545438,0.0908558257102,0.220026545438,0.0908558257102,0.220026545438,0.0908558257102,0.220026545438,0.0908558257102,0.220026545438,aggressive
0.122596181944,0.365209578173,0.122596181944,0.365209578173,0.122596181944,0.365209578173,0.122596181944,0.365209578173,0.122596181944,0.365209578173,0.122596181944,0.365209578173,0.122596181944,0.365209578173,0.122596181944,0.365209578173,0.122596181944,0.365209578173,0.122596181944,0.365209578173,0.122596181944,0.365209578173,0.122596181944,0.365209578173,0.122596181944,0.365209578173,aggressive
0.054698370027,0.14682254736,0.054698370027,0.14682254736,0.054698370027,0.14682254736,0.054698370027,0.14682254736,0.054698370027,0.14682254736,0.054698370027,0.14682254736,0.054698370027,0.14682254736,0.054698370027,0.14682254736,0.054698370027,0.14682254736,0.054698370027,0.14682254736,0.054698370027,0.14682254736,0.054698370027,0.14682254736,0.054698370027,0.14682254736,aggressive
0.102356159988,0.26138418137,0.102356159988,0.26138418137,0.102356159988,0.26138418137,0.102356159988,0.26138418137,0.102356159988,0.26138418137,0.102356159988,0.26138418137,0.102356159988,0.26138418137,0.102356159988,0.26138418137,0.102356159988,0.26138418137,0.102356159988,0.26138418137,0.102356159988,0.26138418137,0.102356159988,0.26138418137,0.102356159988,0.26138418137,aggressive
0.0570415222104,0.15001542139,0.0570415222104,0.15001542139,0.0570415222104,0.15001542139,0.0570415222104,0.15001542139,0.0570415222104,0.15001542139,0.0570415222104,0.15001542139,0.0570415222104,0.15001542139,0.0570415222104,0.15001542139,0.0570415222104,0.15001542139,0.0570415222104,0.15001542139,0.0570415222104,0.15001542139,0.0570415222104,0.15001542139,0.0570415222104,0.15001542139,aggressive
0.035816610355,0.124135973844,0.035816610355,0.124135973844,0.035816610355,0.124135973844,0.035816610355,0.124135973844,0.035816610355,0.124135973844,0.035816610355,0.124135973844,0.035816610355,0.124135973844,0.035816610355,0.124135973844,0.035816610355,0.124135973844,0.035816610355,0.124135973844,0.035816610355,0.124135973844,0.035816610355,0.124135973844,0.035816610355,0.124135973844,aggressive
0.0934369070128,0.210767103166,0.0934369070128,0.210767103166,0.0934369070128,0.210767103166,0.0934369070128,0.210767103166,0.0934369070128,0.210767103166,0.0934369070128,0.210767103166,0.0934369070128,0.210767103166,0.0934369070128,0.210767103166,0.0934369070128,0.210767103166,0.0934369070128,0.210767103166,0.0934369070128,0.210767103166,0.0934369070128,0.210767103166,0.0934369070128,0.210767103166,aggressive
0.0650846530228,0.362924864407,0.0650846530228,0.362924864407,0.0650846530228,0.362924864407,0.0650846530228,0.362924864407,0.0650846530228,0.362924864407,0.0650846530228,0.362924864407,0.0650846530228,0.362924864407,0.0650846530228,0.362924864407,0.0650846530228,0.362924864407,0.0650846530228,0.362924864407,0.0650846530228,0.362924864407,0.0650846530228,0.362924864407,0.0650846530228,0.362924864407,happy
0.082305796946,0.234476782329,0.082305796946,0.234476782329,0.082305796946,0.234476782329,0.082305796946,0.234476782329,0.082305796946,0.234476782329,0.082305796946,0.234476782329,0.082305796946,0.234476782329,0.082305796946,0.234476782329,0.082305796946,0.234476782329,0.082305796946,0.234476782329,0.082305796946,0.234476782329,0.082305796946,0.234476782329,0.082305796946,0.234476782329,happy
0.106341136582,0.280411379581,0.106341136582,0.280411379581,0.106341136582,0.280411379581,0.106341136582,0.280411379581,0.106341136582,0.280411379581,0.106341136582,0.280411379581,0.106341136582,0.280411379581,0.106341136582,0.280411379581,0.106341136582,0.280411379581,0.106341136582,0.280411379581,0.106341136582,0.280411379581,0.106341136582,0.280411379581,0.106341136582,0.280411379581,happy
0.0413811340352,0.114766534255,0.0413811340352,0.114766534255,0.0413811340352,0.114766534255,0.0413811340352,0.114766534255,0.0413811340352,0.114766534255,0.0413811340352,0.114766534255,0.0413811340352,0.114766534255,0.0413811340352,0.114766534255,0.0413811340352,0.114766534255,0.0413811340352,0.114766534255,0.0413811340352,0.114766534255,0.0413811340352,0.114766534255,0.0413811340352,0.114766534255,happy
0.155641913431,0.198774688936,0.155641913431,0.198774688936,0.155641913431,0.198774688936,0.155641913431,0.198774688936,0.155641913431,0.198774688936,0.155641913431,0.198774688936,0.155641913431,0.198774688936,0.155641913431,0.198774688936,0.155641913431,0.198774688936,0.155641913431,0.198774688936,0.155641913431,0.198774688936,0.155641913431,0.198774688936,0.155641913431,0.198774688936,happy
0.0446403958186,0.103113826766,0.0446403958186,0.103113826766,0.0446403958186,0.103113826766,0.0446403958186,0.103113826766,0.0446403958186,0.103113826766,0.0446403958186,0.103113826766,0.0446403958186,0.103113826766,0.0446403958186,0.103113826766,0.0446403958186,0.103113826766,0.0446403958186,0.103113826766,0.0446403958186,0.103113826766,0.0446403958186,0.103113826766,0.0446403958186,0.103113826766,happy
0.0593509953396,0.155739005367,0.0593509953396,0.155739005367,0.0593509953396,0.155739005367,0.0593509953396,0.155739005367,0.0593509953396,0.155739005367,0.0593509953396,0.155739005367,0.0593509953396,0.155739005367,0.0593509953396,0.155739005367,0.0593509953396,0.155739005367,0.0593509953396,0.155739005367,0.0593509953396,0.155739005367,0.0593509953396,0.155739005367,0.0593509953396,0.155739005367,happy
0.0809613587314,0.213244426083,0.0809613587314,0.213244426083,0.0809613587314,0.213244426083,0.0809613587314,0.213244426083,0.0809613587314,0.213244426083,0.0809613587314,0.213244426083,0.0809613587314,0.213244426083,0.0809613587314,0.213244426083,0.0809613587314,0.213244426083,0.0809613587314,0.213244426083,0.0809613587314,0.213244426083,0.0809613587314,0.213244426083,0.0809613587314,0.213244426083,happy
0.146930629217,0.1856440081,0.146930629217,0.1856440081,0.146930629217,0.1856440081,0.146930629217,0.1856440081,0.146930629217,0.1856440081,0.146930629217,0.1856440081,0.146930629217,0.1856440081,0.146930629217,0.1856440081,0.146930629217,0.1856440081,0.146930629217,0.1856440081,0.146930629217,0.1856440081,0.146930629217,0.1856440081,0.146930629217,0.1856440081,happy
0.067473722058,0.161174108434,0.067473722058,0.161174108434,0.067473722058,0.161174108434,0.067473722058,0.161174108434,0.067473722058,0.161174108434,0.067473722058,0.161174108434,0.067473722058,0.161174108434,0.067473722058,0.161174108434,0.067473722058,0.161174108434,0.067473722058,0.161174108434,0.067473722058,0.161174108434,0.067473722058,0.161174108434,0.067473722058,0.161174108434,happy
0.0256832836147,0.121851072805,0.0256832836147,0.121851072805,0.0256832836147,0.121851072805,0.0256832836147,0.121851072805,0.0256832836147,0.121851072805,0.0256832836147,0.121851072805,0.0256832836147,0.121851072805,0.0256832836147,0.121851072805,0.0256832836147,0.121851072805,0.0256832836147,0.121851072805,0.0256832836147,0.121851072805,0.0256832836147,0.121851072805,0.0256832836147,0.121851072805,happy
0.0423025738799,0.12333495466,0.0423025738799,0.12333495466,0.0423025738799,0.12333495466,0.0423025738799,0.12333495466,0.0423025738799,0.12333495466,0.0423025738799,0.12333495466,0.0423025738799,0.12333495466,0.0423025738799,0.12333495466,0.0423025738799,0.12333495466,0.0423025738799,0.12333495466,0.0423025738799,0.12333495466,0.0423025738799,0.12333495466,0.0423025738799,0.12333495466,happy
0.048531443049,0.261293785838,0.048531443049,0.261293785838,0.048531443049,0.261293785838,0.048531443049,0.261293785838,0.048531443049,0.261293785838,0.048531443049,0.261293785838,0.048531443049,0.261293785838,0.048531443049,0.261293785838,0.048531443049,0.261293785838,0.048531443049,0.261293785838,0.048531443049,0.261293785838,0.048531443049,0.261293785838,0.048531443049,0.261293785838,happy
0.0842693680243,0.22862020834,0.0842693680243,0.22862020834,0.0842693680243,0.22862020834,0.0842693680243,0.22862020834,0.0842693680243,0.22862020834,0.0842693680243,0.22862020834,0.0842693680243,0.22862020834,0.0842693680243,0.22862020834,0.0842693680243,0.22862020834,0.0842693680243,0.22862020834,0.0842693680243,0.22862020834,0.0842693680243,0.22862020834,0.0842693680243,0.22862020834,happy
0.0478253630483,0.114492899614,0.0478253630483,0.114492899614,0.0478253630483,0.114492899614,0.0478253630483,0.114492899614,0.0478253630483,0.114492899614,0.0478253630483,0.114492899614,0.0478253630483,0.114492899614,0.0478253630483,0.114492899614,0.0478253630483,0.114492899614,0.0478253630483,0.114492899614,0.0478253630483,0.114492899614,0.0478253630483,0.114492899614,0.0478253630483,0.114492899614,happy
0.0966926573213,0.183701664071,0.0966926573213,0.183701664071,0.0966926573213,0.183701664071,0.0966926573213,0.183701664071,0.0966926573213,0.183701664071,0.0966926573213,0.183701664071,0.0966926573213,0.183701664071,0.0966926573213,0.183701664071,0.0966926573213,0.183701664071,0.0966926573213,0.183701664071,0.0966926573213,0.183701664071,0.0966926573213,0.183701664071,0.0966926573213,0.183701664071,happy
0.0653905962097,0.273781198682,0.0653905962097,0.273781198682,0.0653905962097,0.273781198682,0.0653905962097,0.273781198682,0.0653905962097,0.273781198682,0.0653905962097,0.273781198682,0.0653905962097,0.273781198682,0.0653905962097,0.273781198682,0.0653905962097,0.273781198682,0.0653905962097,0.273781198682,0.0653905962097,0.273781198682,0.0653905962097,0.273781198682,0.0653905962097,0.273781198682,happy
0.0311918376998,0.0580652472814,0.0311918376998,0.0580652472814,0.0311918376998,0.0580652472814,0.0311918376998,0.0580652472814,0.0311918376998,0.0580652472814,0.0311918376998,0.0580652472814,0.0311918376998,0.0580652472814,0.0311918376998,0.0580652472814,0.0311918376998,0.0580652472814,0.0311918376998,0.0580652472814,0.0311918376998,0.0580652472814,0.0311918376998,0.0580652472814,0.0311918376998,0.0580652472814,happy
0.0561234454662,0.135520126497,0.0561234454662,0.135520126497,0.0561234454662,0.135520126497,0.0561234454662,0.135520126497,0.0561234454662,0.135520126497,0.0561234454662,0.135520126497,0.0561234454662,0.135520126497,0.0561234454662,0.135520126497,0.0561234454662,0.135520126497,0.0561234454662,0.135520126497,0.0561234454662,0.135520126497,0.0561234454662,0.135520126497,0.0561234454662,0.135520126497,happy
0.039617648199,0.106161677208,0.039617648199,0.106161677208,0.039617648199,0.106161677208,0.039617648199,0.106161677208,0.039617648199,0.106161677208,0.039617648199,0.106161677208,0.039617648199,0.106161677208,0.039617648199,0.106161677208,0.039617648199,0.106161677208,0.039617648199,0.106161677208,0.039617648199,0.106161677208,0.039617648199,0.106161677208,0.039617648199,0.106161677208,happy
0.0607781505152,0.206463273907,0.0607781505152,0.206463273907,0.0607781505152,0.206463273907,0.0607781505152,0.206463273907,0.0607781505152,0.206463273907,0.0607781505152,0.206463273907,0.0607781505152,0.206463273907,0.0607781505152,0.206463273907,0.0607781505152,0.206463273907,0.0607781505152,0.206463273907,0.0607781505152,0.206463273907,0.0607781505152,0.206463273907,0.0607781505152,0.206463273907,happy
0.097779208229,0.197820175862,0.097779208229,0.197820175862,0.097779208229,0.197820175862,0.097779208229,0.197820175862,0.097779208229,0.197820175862,0.097779208229,0.197820175862,0.097779208229,0.197820175862,0.097779208229,0.197820175862,0.097779208229,0.197820175862,0.097779208229,0.197820175862,0.097779208229,0.197820175862,0.097779208229,0.197820175862,0.097779208229,0.197820175862,happy
0.0510261014999,0.0861824677031,0.0510261014999,0.0861824677031,0.0510261014999,0.0861824677031,0.0510261014999,0.0861824677031,0.0510261014999,0.0861824677031,0.0510261014999,0.0861824677031,0.0510261014999,0.0861824677031,0.0510261014999,0.0861824677031,0.0510261014999,0.0861824677031,0.0510261014999,0.0861824677031,0.0510261014999,0.0861824677031,0.0510261014999,0.0861824677031,0.0510261014999,0.0861824677031,happy
0.0882195983393,0.305862690065,0.0882195983393,0.305862690065,0.0882195983393,0.305862690065,0.0882195983393,0.305862690065,0.0882195983393,0.305862690065,0.0882195983393,0.305862690065,0.0882195983393,0.305862690065,0.0882195983393,0.305862690065,0.0882195983393,0.305862690065,0.0882195983393,0.305862690065,0.0882195983393,0.305862690065,0.0882195983393,0.305862690065,0.0882195983393,0.305862690065,happy
0.0488769076319,0.127840477023,0.0488769076319,0.127840477023,0.0488769076319,0.127840477023,0.0488769076319,0.127840477023,0.0488769076319,0.127840477023,0.0488769076319,0.127840477023,0.0488769076319,0.127840477023,0.0488769076319,0.127840477023,0.0488769076319,0.127840477023,0.0488769076319,0.127840477023,0.0488769076319,0.127840477023,0.0488769076319,0.127840477023,0.0488769076319,0.127840477023,happy
0.0188904837572,0.0451343459288,0.0188904837572,0.0451343459288,0.0188904837572,0.0451343459288,0.0188904837572,0.0451343459288,0.0188904837572,0.0451343459288,0.0188904837572,0.0451343459288,0.0188904837572,0.0451343459288,0.0188904837572,0.0451343459288,0.0188904837572,0.0451343459288,0.0188904837572,0.0451343459288,0.0188904837572,0.0451343459288,0.0188904837572,0.0451343459288,0.0188904837572,0.0451343459288,happy
0.0717770347603,0.201894487364,0.0717770347603,0.201894487364,0.0717770347603,0.201894487364,0.0717770347603,0.201894487364,0.0717770347603,0.201894487364,0.0717770347603,0.201894487364,0.0717770347603,0.201894487364,0.0717770347603,0.201894487364,0.0717770347603,0.201894487364,0.0717770347603,0.201894487364,0.0717770347603,0.201894487364,0.0717770347603,0.201894487364,0.0717770347603,0.201894487364,happy
0.0257289922454,0.0914300554193,0.0257289922454,0.0914300554193,0.0257289922454,0.0914300554193,0.0257289922454,0.0914300554193,0.0257289922454,0.0914300554193,0.0257289922454,0.0914300554193,0.0257289922454,0.0914300554193,0.0257289922454,0.0914300554193,0.0257289922454,0.0914300554193,0.0257289922454,0.0914300554193,0.0257289922454,0.0914300554193,0.0257289922454,0.0914300554193,0.0257289922454,0.0914300554193,happy
0.134175505475,0.279346767255,0.134175505475,0.279346767255,0.134175505475,0.279346767255,0.134175505475,0.279346767255,0.134175505475,0.279346767255,0.134175505475,0.279346767255,0.134175505475,0.279346767255,0.134175505475,0.279346767255,0.134175505475,0.279346767255,0.134175505475,0.279346767255,0.134175505475,0.279346767255,0.134175505475,0.279346767255,0.134175505475,0.279346767255,happy
0.0676535389186,0.210662072549,0.0676535389186,0.210662072549,0.0676535389186,0.210662072549,0.0676535389186,0.210662072549,0.0676535389186,0.210662072549,0.0676535389186,0.210662072549,0.0676535389186,0.210662072549,0.0676535389186,0.210662072549,0.0676535389186,0.210662072549,0.0676535389186,0.210662072549,0.0676535389186,0.210662072549,0.0676535389186,0.210662072549,0.0676535389186,0.210662072549,happy
0.0880545172551,0.268194849421,0.0880545172551,0.268194849421,0.0880545172551,0.268194849421,0.0880545172551,0.268194849421,0.0880545172551,0.268194849421,0.0880545172551,0.268194849421,0.0880545172551,0.268194849421,0.0880545172551,0.268194849421,0.0880545172551,0.268194849421,0.0880545172551,0.268194849421,0.0880545172551,0.268194849421,0.0880545172551,0.268194849421,0.0880545172551,0.268194849421,happy
